value,node_id,position
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6840,7236
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6885,7237
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6892,7238
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6898,7239
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6899,7240
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6900,7241
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6901,7242
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6902,7243
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6906,7244
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6909,7245
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6911,7246
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6912,7247
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6913,7248
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6914,7249
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6915,7250
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6916,7251
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6917,7252
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6919,7253
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6920,7254
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6921,7255
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6922,7256
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6926,7257
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6932,7258
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6935,7259
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6936,7260
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6938,7261
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6940,7262
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6941,7263
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6942,7264
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6943,7265
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6946,7266
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6947,7267
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6948,7268
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6949,7269
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6950,7270
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6952,7271
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6953,7272
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6954,7273
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6955,7274
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6956,7275
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6960,7276
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6962,7277
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6963,7278
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6964,7279
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6966,7280
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6968,7281
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6970,7282
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6973,7283
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6977,7284
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6978,7285
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6982,7286
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6983,7287
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6984,7288
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6985,7289
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6987,7290
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6992,7291
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6995,7292
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6997,7293
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6998,7294
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6999,7295
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7000,7296
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7001,7297
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7003,7298
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7007,7299
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7008,7300
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7009,7301
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7013,7302
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7015,7303
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7018,7304
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7019,7305
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7021,7306
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7022,7307
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7024,7308
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7025,7309
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7026,7310
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7027,7311
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7028,7312
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7029,7313
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7031,7314
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7032,7315
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7033,7316
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7036,7317
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7037,7318
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7038,7319
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7039,7320
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7041,7321
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7042,7322
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7043,7323
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7045,7324
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7046,7325
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7047,7326
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7048,7327
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7049,7328
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7051,7329
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7052,7330
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7053,7331
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7054,7332
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7055,7333
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7056,7334
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7057,7335
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7058,7336
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7059,7337
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7062,7338
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7063,7339
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7065,7340
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7066,7341
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7068,7342
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7069,7343
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7070,7344
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7073,7345
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7074,7346
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7075,7347
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7078,7348
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7079,7349
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7080,7350
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7081,7351
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7082,7352
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7083,7353
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7084,7354
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7086,7355
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7088,7356
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7089,7357
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7090,7358
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7091,7359
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7092,7360
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7094,7361
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7095,7362
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7096,7363
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7097,7364
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7100,7365
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7101,7366
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7102,7367
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7103,7368
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7105,7369
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7107,7370
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7108,7371
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7110,7372
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7111,7373
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7112,7374
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7113,7375
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7114,7376
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7115,7377
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7116,7378
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7117,7379
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7118,7380
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7120,7381
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7121,7382
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7124,7383
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7127,7384
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7128,7385
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7129,7386
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7130,7387
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7131,7388
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7132,7389
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7133,7390
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7134,7391
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7137,7392
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7138,7393
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7139,7394
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7141,7395
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7142,7396
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7143,7397
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7148,7398
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7149,7399
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7150,7400
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7153,7401
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7154,7402
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7155,7403
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7156,7404
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7157,7405
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7158,7406
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7160,7407
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7161,7408
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7162,7409
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7164,7410
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7165,7411
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7172,7412
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7174,7413
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7177,7414
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7179,7415
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7182,7416
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7189,7417
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7197,7418
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7198,7419
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7200,7420
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7202,7421
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7206,7422
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7208,7423
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7209,7424
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7212,7425
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7214,7426
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7215,7427
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7238,7428
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7246,7429
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7247,7430
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7248,7431
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7258,7432
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7267,7433
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7271,7434
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7272,7435
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7291,7436
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7298,7437
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7311,7438
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7314,7439
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7317,7440
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7322,7441
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7325,7442
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7326,7443
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7347,7444
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7351,7445
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7355,7446
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7371,7447
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7374,7448
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7375,7449
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7380,7450
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7414,7451
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7439,7452
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7455,7453
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7458,7454
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7472,7455
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7479,7456
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7488,7457
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7514,7458
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7550,7459
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7582,7460
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7584,7461
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7590,7462
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7643,7463
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7655,7464
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7696,7465
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7794,7466
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7812,7467
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7820,7468
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7978,7469
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8067,7470
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8098,7471
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8492,7472
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8530,7473
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8749,7474
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8859,7475
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8868,7476
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8954,7477
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9006,7478
2008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9075,7479
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7023,7480
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7093,7481
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7166,7482
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7167,7483
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7171,7484
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7173,7485
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7176,7486
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7178,7487
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7180,7488
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7181,7489
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7183,7490
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7185,7491
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7188,7492
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7191,7493
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7193,7494
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7194,7495
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7195,7496
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7199,7497
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7203,7498
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7204,7499
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7205,7500
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7207,7501
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7210,7502
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7211,7503
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7216,7504
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7217,7505
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7218,7506
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7219,7507
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7220,7508
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7221,7509
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7223,7510
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7224,7511
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7226,7512
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7228,7513
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7229,7514
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7230,7515
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7231,7516
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7232,7517
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7233,7518
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7234,7519
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7235,7520
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7236,7521
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7237,7522
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7239,7523
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7241,7524
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7243,7525
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7244,7526
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7245,7527
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7252,7528
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7254,7529
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7255,7530
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7257,7531
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7259,7532
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7260,7533
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7261,7534
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7262,7535
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7264,7536
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7265,7537
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7266,7538
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7268,7539
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7269,7540
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7270,7541
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7274,7542
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7276,7543
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7277,7544
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7279,7545
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7280,7546
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7281,7547
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7282,7548
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7283,7549
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7285,7550
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7287,7551
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7288,7552
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7290,7553
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7293,7554
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7297,7555
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7300,7556
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7301,7557
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7304,7558
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7305,7559
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7306,7560
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7307,7561
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7308,7562
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7309,7563
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7315,7564
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7316,7565
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7318,7566
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7319,7567
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7321,7568
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7327,7569
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7330,7570
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7331,7571
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7332,7572
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7333,7573
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7335,7574
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7336,7575
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7338,7576
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7339,7577
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7341,7578
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7342,7579
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7343,7580
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7344,7581
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7345,7582
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7346,7583
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7348,7584
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7353,7585
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7356,7586
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7357,7587
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7358,7588
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7359,7589
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7360,7590
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7361,7591
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7362,7592
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7363,7593
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7364,7594
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7366,7595
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7367,7596
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7368,7597
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7369,7598
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7370,7599
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7373,7600
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7376,7601
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7381,7602
2009,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7382,7603
